Argument ID	Openness to change	Self-enhancement	Conservation	Self-transcendence
A27199	0	1	1	1
A27200	0	1	0	1
A27201	0	0	0	1
A27202	1	1	1	1
A27204	0	1	1	1
A27205	1	0	0	1
A27206	0	0	1	1
A27207	0	0	0	1
A27208	0	1	1	1
A27211	0	1	1	1
A27213	0	0	1	1
A27214	0	1	1	0
A27216	0	0	0	1
A27217	0	0	1	0
A27218	0	0	0	1
A27219	0	0	1	1
A27221	0	1	1	0
A27222	0	1	1	1
A27223	0	1	1	0
A27224	0	0	1	1
A27230	0	0	1	1
A27231	0	0	0	1
A27234	0	1	1	1
A27235	0	0	1	1
A27236	0	1	1	1
A27237	0	1	1	1
A27238	1	1	1	1
A27239	1	1	1	1
A27240	1	0	1	1
A27241	1	1	0	0
A27243	0	0	0	1
A27244	0	0	1	0
A27245	0	1	1	1
A27247	0	0	1	1
A27248	0	1	1	1
A27249	1	1	0	1
A27250	0	1	1	1
A27251	0	1	1	1
A27252	0	1	1	1
A27253	0	1	1	1
A27254	0	0	0	1
A27255	1	1	1	1
A27256	0	0	0	1
A27257	1	1	1	0
A27258	1	0	0	1
A27259	0	0	1	1
A27260	0	0	0	1
A27263	1	1	1	1
A27267	0	0	1	0
A27268	0	1	1	1
A27269	1	1	0	1
A27270	1	0	0	1
A27271	0	0	1	1
A27273	1	1	0	0
A27275	1	0	1	1
A27276	1	0	1	0
A27281	1	1	1	1
A27282	1	0	1	1
A27284	0	0	1	1
A27285	0	1	1	1
A27286	1	0	1	1
A27287	0	1	1	1
A27290	0	1	1	0
A27291	0	0	0	1
A27292	0	0	1	1
A27293	0	0	0	1
A27295	1	0	0	0
A27297	0	1	1	0
A27298	1	0	1	1
A27299	1	0	1	1
A27300	0	1	1	1
A27302	0	1	1	0
A27309	0	0	1	0
A27310	0	1	1	1
A27312	0	1	1	1
A27314	0	0	1	1
A27315	1	1	1	1
A27316	1	0	1	1
A27319	0	1	1	0
A27320	0	1	0	1
A27322	0	1	1	1
A27323	1	0	1	1
A27324	1	1	0	1
A27326	1	1	0	1
A27327	0	0	1	1
A27328	0	0	1	1
A27329	0	0	1	1
A27330	0	1	0	1
A27334	1	1	0	1
A27335	1	1	1	1
A27336	1	0	1	1
A27338	0	1	1	1
A27339	0	1	1	1
A27342	0	1	1	1
A27343	0	1	0	0
A27345	1	1	0	1
A27346	0	1	0	0
A27351	1	0	1	1
A27352	1	0	1	1
A27353	0	1	1	1
A27354	1	0	0	0
A27355	1	1	0	0
A27356	0	0	1	1
A27357	0	1	0	1
A27359	1	1	1	1
A27360	0	0	1	1
A27361	0	0	1	1
A27362	0	0	1	1
A27364	0	1	0	0
A27366	0	1	1	1
A27367	1	0	1	1
A27368	1	0	0	1
A27369	1	0	1	1
A27371	1	1	1	0
A27372	0	0	1	0
A27373	1	0	0	1
A27374	0	1	1	1
A27375	0	0	1	1
A27377	1	1	1	1
A27378	1	1	0	0
A27379	1	0	0	0
A27380	1	0	1	1
A27381	0	1	1	1
A27382	0	1	0	1
A27383	0	1	1	1
A27385	0	0	0	1
A27386	0	0	1	1
A27387	0	0	1	1
A27392	0	1	1	1
A27393	0	1	1	0
A27395	0	1	1	1
A27396	1	0	1	1
A27397	1	0	1	1
A27398	0	0	1	1
A27399	0	0	1	1
A27400	0	1	1	1
A27404	1	0	1	1
A27405	1	0	0	0
A27408	0	0	0	1
A27411	0	0	1	1
A27414	0	0	1	1
A27415	1	1	1	0
A27418	0	1	0	1
A27419	0	1	1	0
A27425	0	1	0	1
A27427	1	0	1	1
A27428	0	1	1	0
A27429	1	1	1	1
A27430	0	0	1	1
A27431	1	0	0	0
A27432	0	1	1	1
A27433	0	1	1	0
A27434	0	0	1	1
A27435	0	0	1	1
A27437	0	0	1	1
A27438	0	0	1	1
A27440	0	1	1	1
A27441	0	0	1	1
A27443	0	1	1	0
A27444	0	0	1	1
A27445	1	1	0	1
A27448	0	0	1	1
A27449	0	0	1	1
A27452	1	1	0	1
A27453	0	1	1	1
A27454	0	0	1	1
A27455	1	1	1	1
A27456	1	1	1	1
A27457	1	0	1	0
A27459	0	0	1	1
A27460	1	1	1	1
A27462	1	0	1	0
A27463	0	0	1	0
A27464	0	1	1	1
A27465	1	1	1	0
A27466	0	1	1	1
A27469	1	0	1	0
A27471	0	1	1	1
A27472	0	1	1	1
A27474	1	0	1	1
A27475	0	0	1	1
A27477	0	0	0	1
A27479	1	0	0	1
A27480	0	0	1	1
A27481	1	1	1	0
A27482	1	0	1	0
A27484	0	0	1	1
A27486	0	1	0	0
A27487	0	0	1	1
A27488	0	0	0	1
A27491	1	0	0	0
A27492	0	0	1	1
A27494	1	0	0	0
A27497	1	1	0	1
A28002	0	0	1	0
A28004	0	0	1	1
A28008	0	1	0	1
A28012	1	0	0	1
A28013	0	0	1	1
A28015	0	0	1	1
A28016	0	0	0	1
A28019	0	1	1	0
A28020	0	0	1	1
A28021	1	0	1	0
A28022	0	0	1	1
A28023	0	0	0	1
A28024	0	0	0	1
A28025	0	1	0	1
A28026	1	0	0	0
A28027	0	1	1	0
A28028	0	0	1	1
A28029	1	1	1	1
A28030	0	1	0	1
A28031	0	0	1	0
A28033	0	1	0	0
A28035	1	0	1	0
A28036	0	0	1	1
A28039	0	1	1	0
A28040	0	0	1	1
A28041	0	0	1	0
A28044	1	1	1	1
A28045	1	0	0	1
A28047	1	1	0	1
A28048	0	0	1	1
A28050	0	0	1	1
A28053	1	1	1	0
A28054	0	0	1	1
A28056	0	1	0	1
A28057	0	0	1	1
A28059	0	1	1	0
A28060	0	0	1	1
A28061	0	1	1	1
A28062	1	0	1	1
A28064	0	0	0	1
A28065	0	1	1	1
A28066	0	1	1	0
A28067	0	0	1	1
A28068	0	1	0	0
A28069	0	0	1	1
A28070	0	0	1	1
A28071	1	0	0	0
A28073	0	1	1	1
A28074	0	0	1	1
A28075	0	1	1	1
A28077	0	1	1	0
A28078	1	0	1	1
A28080	1	1	1	0
A28083	1	0	1	0
A28085	1	0	1	1
A28086	0	0	1	0
A28087	0	1	1	1
A28088	0	0	1	0
A28091	0	0	0	1
A28093	0	0	1	1
A28096	1	1	0	1
A28098	0	1	1	1
A28099	1	0	1	1
A28100	0	1	1	1
A28101	0	0	1	0
A28103	1	1	1	0
A28105	1	0	0	1
A28107	0	1	1	1
A28108	0	0	1	1
A28109	1	0	0	1
A28111	1	0	0	0
A28114	0	1	1	0
A28115	0	0	1	1
A28116	1	0	1	0
A28118	1	1	1	1
A28119	0	0	1	1
A28120	0	1	1	0
A28121	0	0	1	0
A28123	1	1	0	0
A28125	0	1	1	0
A28126	0	0	1	0
A28129	0	1	0	1
A28131	0	1	1	1
A28132	0	0	1	1
A28133	1	1	1	1
A28134	0	0	1	0
A28136	0	0	0	1
A28137	0	0	0	1
A28140	1	0	1	0
A28142	1	1	0	0
A28144	0	0	1	0
A28145	0	0	0	1
A28146	1	1	0	1
A28147	0	1	1	1
A28149	0	1	1	0
A28150	1	0	1	0
A28151	0	0	1	1
A28154	1	1	0	1
A28155	1	0	0	0
A28156	1	0	1	1
A28157	1	1	0	0
A28158	1	0	1	1
A28160	1	0	1	1
A28162	1	1	1	0
A28164	0	0	0	1
A28168	0	0	1	1
A28169	1	1	1	0
A28170	0	0	1	0
A28172	0	1	0	1
A28173	1	1	1	1
A28174	0	0	1	0
A28175	1	0	0	0
A28177	1	0	0	0
A28180	0	0	1	1
A28181	0	1	1	1
A28182	0	0	1	0
A28183	0	0	0	1
A28184	0	1	0	1
A28185	1	0	0	1
A28189	0	0	1	1
A28190	0	1	1	1
A28191	1	1	0	1
A28192	0	1	1	1
A28193	0	0	1	1
A28194	0	0	1	1
A28197	1	1	1	1
A28198	1	1	1	1
A28200	1	0	1	1
A28202	1	0	0	0
A28203	0	0	1	1
A28207	1	0	0	0
A28209	0	1	0	1
A28210	0	1	1	1
A28211	1	0	1	0
A28214	0	1	1	1
A28216	0	0	1	1
A28218	0	0	1	1
A28219	1	1	0	1
A28220	1	0	1	0
A28221	1	0	1	0
A28222	1	1	1	0
A28223	1	1	1	0
A28224	0	0	0	1
A28226	0	1	1	1
A28227	0	1	0	1
A28229	0	0	1	0
A28230	0	1	1	0
A28231	0	0	1	0
A28232	0	1	0	1
A28233	1	0	1	1
A28234	0	0	1	0
A28237	1	0	0	1
A28239	0	0	1	0
A28241	1	1	1	1
A28244	0	0	1	1
A28245	0	0	1	0
A28247	0	1	1	1
A28249	0	0	1	1
A28250	1	1	1	1
A28251	0	0	1	0
A28252	0	0	1	1
A28253	1	0	1	1
A28254	1	1	0	0
A28255	1	0	1	0
A28256	1	1	0	0
A28257	1	0	0	1
A28258	0	0	1	0
A28259	1	1	1	1
A28261	0	0	1	0
A28263	0	1	1	1
A28265	1	0	0	0
A28266	0	0	1	0
A28267	0	0	1	1
A28268	0	1	1	0
A28270	0	0	1	1
A28271	0	0	1	0
A28272	0	0	1	0
A28273	0	0	1	0
A28274	1	0	0	1
A28277	0	0	0	1
A28279	0	0	1	1
A28282	0	0	0	1
A28284	0	0	1	1
A28285	0	0	0	1
A28288	0	1	1	0
A28290	1	0	0	1
A28291	0	0	1	1
A28292	0	1	1	0
A28293	1	0	1	0
A28295	1	0	0	0
A28297	0	0	1	1
A28298	0	1	1	0
A28301	1	1	1	1
A28302	0	1	1	0
A28303	1	1	1	0
A28304	0	0	1	0
A28305	1	1	1	1
A28306	1	0	0	1
A28307	0	0	0	1
A28309	0	1	0	1
A28310	1	1	1	0
A28312	1	1	0	0
A28313	0	0	1	0
A28314	1	1	0	1
A28315	1	1	1	0
A28316	0	0	1	1
A28317	1	1	0	1
A28319	1	1	1	0
A28320	0	1	1	1
A28321	1	0	1	1
A28324	0	0	0	1
A28325	0	0	0	1
A28326	1	0	1	1
A28327	1	1	1	1
A28330	1	1	1	1
A28331	0	1	1	0
A28332	0	1	1	1
A28333	0	0	1	1
A28334	0	1	0	1
A28335	0	0	1	1
A28338	1	1	0	1
A28343	0	0	0	1
A28345	1	0	0	0
A28346	0	1	1	0
A28348	0	0	1	1
A28349	0	1	1	0
A28350	1	0	0	0
A28353	0	0	0	1
A28354	1	1	1	1
A28355	1	0	1	1
A28356	0	0	1	0
A28361	0	0	1	1
A28362	0	0	0	1
A28364	1	0	1	1
A28366	0	0	1	0
A28368	1	1	0	0
A28370	1	0	1	1
A28371	0	1	1	1
A28372	1	0	0	1
A28373	1	0	0	1
A28374	0	0	0	1
A28376	0	0	1	1
A28377	0	0	1	1
A28379	1	1	1	0
A28380	0	0	1	1
A28381	1	0	1	1
A28382	0	1	1	1
A28383	1	0	1	1
A28386	0	0	1	1
A28388	0	1	1	1
A28389	0	1	0	1
A28390	0	1	1	1
A28392	0	1	1	0
A28393	0	1	1	1
A28394	1	1	0	1
A28398	0	0	1	1
A28399	0	1	0	1
A28400	0	1	1	0
A28407	0	0	1	1
A28408	0	0	1	1
A28410	0	0	1	1
A28411	0	1	1	0
A28413	0	0	1	0
A28414	0	0	0	1
A28415	1	1	0	1
A28418	1	0	1	1
A28419	1	1	1	0
A28420	1	1	1	1
A28422	0	0	1	0
A28423	0	0	1	1
A28424	1	1	1	1
A28425	0	1	0	1
A28428	0	1	1	1
A28430	1	1	0	1
A28431	0	0	1	0
A28432	0	0	1	0
A28433	0	1	1	0
A28435	0	0	1	0
A28436	0	0	1	1
A28438	1	0	0	1
A28440	0	1	0	1
A28442	0	1	1	1
A28444	0	0	0	1
A28445	0	0	1	0
A28446	1	0	1	1
A28448	0	1	1	1
A28449	0	0	0	1
A28450	0	0	1	1
A28451	0	1	1	1
A28452	1	1	1	0
A28453	0	1	1	0
A28454	0	0	1	1
A28455	1	1	0	1
A28458	0	0	1	1
A28459	1	1	1	0
A28460	1	0	0	1
A28462	0	0	1	0
A28463	1	0	1	1
A28465	1	1	1	0
A28467	1	1	1	1
A28469	1	0	1	0
A28471	1	0	1	0
A28472	1	0	1	0
A28473	0	0	1	0
A28475	0	0	1	0
A28476	1	1	0	0
A28477	0	0	0	1
A28479	0	1	1	1
A28480	1	0	0	0
A28481	0	0	1	1
A28482	0	0	1	1
A28483	0	0	1	1
A28485	0	0	1	1
A28486	1	0	1	0
A28487	0	0	0	1
A28488	1	0	1	0
A28489	0	0	1	1
A28491	0	1	1	1
A28492	0	1	1	1
A28493	0	1	0	1
A28494	1	0	1	1
A28495	0	1	1	0
A28496	0	0	1	1
A28497	0	1	1	1
A28498	1	0	1	1
A28499	0	0	1	0
A28500	1	1	0	1
A29002	0	0	1	1
A29005	1	0	0	0
A29007	1	0	1	0
A29008	0	0	1	0
A29009	1	0	1	1
A29010	1	1	1	0
A29011	0	1	1	1
A29012	0	0	0	1
A29013	0	0	1	1
A29014	0	1	1	0
A29015	1	0	1	1
A29017	0	0	1	1
A29018	0	0	1	1
A29019	0	1	1	1
A29022	0	1	1	1
A29023	1	1	0	1
A29025	1	0	1	1
A29026	0	0	0	1
A29027	0	0	0	1
A29029	0	0	0	1
A29030	0	1	1	1
A29031	0	1	1	1
A29033	0	0	1	1
A29034	1	1	1	0
A29035	0	1	1	0
A29036	0	1	1	1
A29039	1	0	0	1
A29041	0	0	1	0
A29042	0	1	0	1
A29043	0	0	1	0
A29044	1	1	1	1
A29045	0	0	1	1
A29048	0	1	1	1
A29050	0	0	1	1
A29051	1	1	0	0
A29052	0	0	1	1
A29053	0	0	1	1
A29054	0	0	1	1
A29057	1	0	0	0
A29060	0	1	1	0
A29062	1	1	1	1
A29064	1	0	1	0
A29065	0	1	1	1
A29069	0	0	1	1
A29070	0	0	1	1
A29071	1	1	0	1
A29072	1	1	1	1
A29073	1	1	1	0
A29076	0	0	0	1
A29080	0	0	1	1
A29082	1	0	1	1
A29083	0	0	1	1
A29085	1	0	1	1
A29087	1	1	0	1
A29089	1	1	0	1
A29090	0	1	1	1
A29092	0	1	0	0
A29093	1	0	1	1
A29094	0	1	1	1
A29096	1	0	0	0
A29098	0	0	1	1
A29103	0	0	1	1
A29105	1	1	0	1
A29106	0	0	1	1
A29107	1	0	0	0
A29109	0	0	1	1
A29111	0	1	1	1
A29114	1	0	1	0
A29115	0	0	1	0
A29116	1	0	1	0
A29119	0	0	1	1
A29120	0	0	1	1
A29123	0	0	1	1
A29124	1	0	1	1
A29126	1	1	1	1
A29127	1	1	1	1
A29130	1	0	1	1
A29131	0	1	1	1
A29133	0	0	1	0
A29134	1	1	0	1
A29135	0	1	0	1
A29136	0	0	1	1
A29138	1	0	1	1
A29142	0	0	1	0
A29143	0	1	1	1
A29144	0	1	1	1
A29147	0	1	1	1
A29148	0	0	1	0
A29151	0	0	1	0
A29152	1	1	1	1
A29153	0	0	0	1
A29154	0	1	0	0
A29155	0	0	1	0
A29156	0	1	0	1
A29158	0	0	1	0
A29159	0	0	1	1
A29160	0	1	1	1
A29161	1	0	0	1
A29164	0	0	1	1
A29165	1	1	1	1
A29168	1	1	1	1
A29169	1	0	0	1
A29170	1	1	1	0
A29172	0	0	1	1
A29173	0	0	1	1
A29174	0	0	0	1
A29176	0	1	0	1
A29177	1	0	1	0
A29179	0	1	1	1
A29180	0	1	0	1
A29181	0	1	1	1
A29185	1	1	1	1
A29186	0	1	1	1
A29187	0	1	0	1
A29188	1	0	0	1
A29190	0	0	0	1
A29191	0	0	1	1
A29192	0	0	1	1
A29193	0	1	1	1
A29194	0	0	1	1
A29195	0	0	1	1
A29196	0	0	1	1
A29197	0	0	0	1
A29198	0	1	0	1
A29200	1	1	1	0
A29201	0	1	1	1
A29203	1	1	1	1
A29204	0	0	0	1
A29205	0	1	0	1
A29207	1	0	0	0
A29210	0	1	1	1
A29212	1	0	0	0
A29214	0	1	0	0
A29217	0	0	1	1
A29222	0	1	1	0
A29224	0	1	0	1
A29226	0	0	0	1
A29229	0	1	1	1
A29232	0	0	0	1
A29233	1	0	1	1
A29235	0	1	1	1
A29237	1	0	1	1
A29238	0	0	1	1
A29240	0	0	1	1
A29241	1	0	1	0
A29243	0	0	1	1
A29245	0	0	1	0
A29248	0	1	0	1
A29249	0	1	1	1
A29250	0	1	1	1
A29252	0	0	1	0
A29253	0	0	1	0
A29254	0	0	1	1
A29255	0	0	1	1
A29256	0	0	0	1
A29257	0	0	1	0
A29262	1	1	1	1
A29264	0	0	1	1
A29265	0	1	0	1
A29266	0	0	1	1
A29268	0	1	1	0
A29269	0	0	1	1
A29270	1	0	1	1
A29271	1	1	1	1
A29273	0	0	1	0
A29274	0	0	1	1
A29275	0	0	1	1
A29277	0	1	1	0
A29278	0	0	1	1
A29284	0	1	0	1
A29286	1	1	1	1
A29287	0	1	1	1
A29288	0	0	0	1
A29289	0	1	0	1
A29290	0	0	1	1
A29292	0	0	1	0
A29294	1	1	1	1
A29296	1	1	0	0
A29297	0	0	1	0
A29299	0	0	1	1
A29300	1	0	0	0
A29303	0	0	0	1
A29305	1	1	0	1
A29308	0	1	1	1
A29309	1	0	0	0
A29312	0	0	0	1
A29314	1	1	0	1
A29315	1	1	0	1
A29317	1	1	1	1
A29318	1	0	1	1
A29321	1	1	0	1
A29322	0	1	1	1
A29323	0	0	1	1
A29324	0	0	1	1
A29330	0	0	1	1
A29331	0	0	0	1
A29332	1	1	0	0
A29333	1	1	1	1
A29335	1	0	1	1
A29336	0	1	1	1
A29338	0	0	1	0
A29339	0	0	1	0
A29340	0	1	0	0
A29342	0	1	1	1
A29346	0	0	1	1
A29347	1	0	1	0
A29350	0	1	1	1
A29351	1	0	1	0
A29355	0	0	1	1
A29356	0	0	1	1
A29357	0	0	0	1
A29358	0	0	1	0
A29359	0	0	0	1
A29362	0	0	1	0
A29366	1	1	0	1
A29368	0	0	1	1
A29374	0	1	1	0
A29375	0	0	0	1
A29377	0	1	1	1
A29378	1	1	1	1
A29380	1	1	0	1
A29381	0	0	1	1
A29383	1	0	0	0
A29385	0	0	1	1
A29388	1	0	1	1
A29389	1	1	0	1
A29390	0	0	0	1
A29391	1	0	1	0
A29392	0	1	1	1
A29393	1	1	0	1
A29394	1	0	1	1
A29396	1	1	0	0
A29397	1	0	0	1
A29399	1	0	1	1
A29401	1	0	1	1
A29402	0	0	1	1
A29403	0	1	1	0
A29407	0	1	0	1
A29408	0	0	1	0
A29409	1	1	0	1
A29412	1	0	0	0
A29413	0	0	1	0
A29414	0	0	1	1
A29417	1	0	0	1
A29418	0	0	1	1
A29423	0	0	1	0
A29424	1	0	1	1
A29426	0	0	1	1
A29427	0	0	1	0
A29429	0	0	1	1
A29430	0	1	1	1
A29431	1	0	0	0
A29432	1	1	1	1
A29436	1	1	0	1
A29437	0	1	1	0
A29438	1	0	0	1
A29439	0	1	0	0
A29440	0	0	1	0
A29444	0	0	0	1
A29445	0	0	1	1
A29448	0	1	1	0
A29450	1	0	0	0
A29453	0	1	0	0
A29455	1	0	1	1
A29456	0	0	1	0
A29458	0	1	1	1
A29459	0	1	1	1
A29460	1	1	0	1
A29461	0	0	0	1
A29462	0	0	0	1
A29464	0	0	1	1
A29465	0	1	1	0
A29467	0	0	0	1
A29468	1	1	1	0
A29469	0	0	0	1
A29470	1	1	0	1
A29471	1	0	1	1
A29472	0	1	0	1
A29476	0	1	1	1
A29478	0	0	0	1
A29479	0	0	0	1
A29481	0	1	1	0
A29482	0	0	1	1
A29484	0	0	1	0
A29485	0	0	1	1
A29486	0	0	1	1
A29487	0	1	1	1
A29488	1	0	1	1
A29490	1	1	1	1
A29491	0	1	1	1
A29494	0	0	1	1
A29495	1	1	0	1
A29496	0	0	1	1
A29497	0	0	1	1
A29500	0	1	1	0
A30001	0	1	1	1
A30002	0	1	1	1
A30003	1	0	0	1
A30004	1	0	0	1
A30005	0	0	1	1
A30006	0	0	0	1
A30011	0	1	1	1
A30012	0	0	1	1
A30013	0	1	1	1
A30014	1	0	1	0
A30016	0	0	1	1
A30022	0	0	1	1
A30023	0	1	1	1
A30024	0	1	1	1
A30025	0	0	1	1
A30028	1	0	0	1
A30029	0	0	0	1
A30032	1	0	1	1
A30033	0	0	1	0
A30034	1	1	0	1
A30037	0	1	1	1
A30038	0	1	1	0
A30039	0	1	0	1
A30040	1	0	1	1
A30041	1	0	0	1
A30044	0	0	1	1
A30045	0	0	1	0
A30050	0	0	1	1
A30051	1	0	1	1
A30054	0	0	1	1
A30056	0	1	0	0
A30057	0	0	1	0
A30058	0	1	0	0
A30059	1	0	1	0
A30060	1	0	1	1
A30061	1	1	1	1
A30062	1	0	0	1
A30063	0	1	1	0
A30064	0	1	1	1
A30065	0	0	1	1
A30066	0	1	1	1
A30070	0	0	1	1
A30072	1	0	1	1
A30073	0	1	1	1
A30075	1	0	1	0
A30076	0	0	1	0
A30078	0	0	0	1
A30079	1	0	1	0
A30081	0	0	1	1
A30082	0	1	1	1
A30083	0	1	1	1
A30084	0	1	1	0
A30085	0	1	1	1
A30086	0	0	1	1
A30090	0	0	1	1
A30091	1	0	1	1
A30092	0	1	0	1
A30094	1	0	1	1
A30095	1	1	0	1
A30096	1	0	0	0
A30099	0	1	1	0
A30101	0	1	1	0
A30102	1	0	0	1
A30105	0	0	0	1
A30106	0	1	1	1
A30107	0	0	1	1
A30108	0	0	1	1
A30109	0	1	0	1
A30110	0	1	0	1
A30111	0	0	0	1
A30112	1	0	1	1
A30113	1	0	0	0
A30115	1	0	0	1
A30118	1	1	0	0
A30119	1	1	0	0
A30121	0	0	0	1
A30123	0	0	0	1
A30125	0	0	0	1
A30127	0	1	1	1
A30129	1	0	0	1
A30130	1	1	0	1
A30134	0	1	1	0
A30135	1	0	0	0
A30136	1	1	1	0
A30138	0	1	0	1
A30139	0	1	1	0
A30140	0	1	1	1
A30146	0	1	1	1
A30147	1	1	0	1
A30148	0	0	1	1
A30149	0	0	1	0
A30150	0	1	0	0
A30151	0	0	1	0
A30154	1	0	1	1
A30156	0	1	0	1
A30157	0	0	1	1
A30158	0	0	1	0
A30159	0	0	1	1
A30160	1	1	1	1
A30162	1	1	0	1
A30163	0	0	1	0
A30165	0	0	1	1
A30166	1	0	1	0
A30168	0	1	0	1
A30169	0	1	0	1
A30170	1	0	0	1
A30171	1	0	0	0
A30172	0	1	1	0
A30173	0	0	1	1
A30174	0	0	1	1
A30177	1	0	0	0
A30180	0	1	1	0
A30181	0	0	1	0
A30182	1	0	1	1
A30184	1	0	1	1
A30185	0	0	1	1
A30186	0	1	1	1
A30189	0	1	1	1
A30190	0	1	1	0
A30191	0	0	0	1
A30192	0	1	1	0
A30194	1	0	0	1
A30195	0	0	1	1
A30196	1	0	1	1
A30197	0	0	1	1
A30198	1	1	0	0
A30199	0	0	1	0
A30200	0	0	1	0
A30201	0	0	1	1
A30204	1	1	1	1
A30205	0	0	1	1
A30206	0	0	1	1
A30207	1	1	1	1
A30209	0	1	0	1
A30210	0	0	1	0
A30211	1	0	1	1
A30213	0	1	1	0
A30214	0	1	1	1
A30215	0	0	1	1
A30216	0	1	1	0
A30218	1	0	1	1
A30220	0	0	1	1
A30221	0	1	1	1
A30222	1	1	0	1
A30223	0	1	1	1
A30224	0	1	1	1
A30226	1	0	1	1
A30227	0	0	1	1
A30228	1	0	0	1
A30229	0	0	0	1
A30231	0	0	1	1
A30232	0	1	0	1
A30233	1	0	1	0
A30234	0	1	1	1
A30235	0	0	1	1
A30238	0	0	1	1
A30239	0	0	1	1
A30240	0	0	1	1
A30241	0	0	0	1
A30242	0	0	1	1
A30243	0	1	1	0
A30245	0	0	1	1
A30247	1	0	1	1
A30248	1	0	1	1
A30249	1	0	0	1
A30250	1	0	0	1
A30251	0	1	0	1
A30252	1	0	0	0
A30253	1	0	1	1
A30255	1	0	1	1
A30256	1	0	1	0
A30257	0	1	1	1
A30258	0	1	1	0
A30259	1	1	0	0
A30260	1	1	1	1
A30262	1	1	1	1
A30263	1	1	1	0
A30264	1	1	0	0
A30266	0	0	1	1
A30270	0	1	1	1
A30271	0	1	1	1
A30272	1	0	1	1
A30276	1	0	0	0
A30277	0	0	1	1
A30278	0	1	1	0
A30279	1	0	1	1
A30281	0	1	1	1
A30282	0	0	1	1
A30283	0	1	1	1
A30284	1	0	1	1
A30286	0	1	1	0
A30287	1	1	0	0
A30288	0	1	1	1
A30289	0	0	1	1
A30290	0	1	0	1
A30293	0	1	0	0
A30294	0	0	1	1
A30296	1	1	0	1
A30299	1	0	1	1
A30300	1	1	1	1
A30302	1	0	0	0
A30303	0	0	1	0
A30304	0	0	1	1
A30305	0	1	1	1
A30306	1	1	0	1
A30308	0	1	1	1
A30310	0	1	0	0
A30311	0	0	1	0
A30312	1	0	0	1
A30313	0	0	0	1
A30314	1	1	0	0
A30315	1	0	1	1
A30316	0	1	1	1
A30317	1	0	1	0
A30319	1	1	0	0
A30320	0	1	1	0
A30322	1	0	0	1
A30323	0	0	0	1
A30324	0	1	0	1
A30326	1	0	1	1
A30327	1	0	0	1
A30329	0	0	1	0
A30330	0	1	1	0
A30332	0	0	1	1
A30333	0	1	1	1
A30334	1	1	1	1
A30335	0	0	1	1
A30336	1	0	0	1
A30337	1	0	1	1
A30338	0	0	1	1
A30340	1	1	0	0
A30341	1	1	1	1
A30343	0	1	1	1
A30344	0	1	1	1
A30345	1	0	1	1
A30346	0	1	1	1
A30348	1	1	1	1
A30349	1	1	1	1
A30350	1	0	1	0
A30352	0	1	1	0
A30353	0	0	1	1
A30357	1	0	1	0
A30358	1	0	1	0
A30359	0	1	1	0
A30360	0	0	0	1
A30361	0	0	1	1
A30362	1	0	1	1
A30363	1	1	1	1
A30364	0	0	1	1
A30365	0	0	0	1
A30366	0	0	1	1
A30367	0	0	1	1
A30368	0	0	1	1
A30369	0	1	1	1
A30371	0	0	1	1
A30373	1	0	1	1
A30375	0	0	1	1
A30376	1	0	0	0
A30377	1	1	0	0
A30378	0	0	1	0
A30379	0	0	1	1
A30381	1	1	1	1
A30382	1	0	0	0
A30383	0	1	1	0
A30386	1	0	0	1
A30388	0	0	1	1
A30389	0	1	1	1
A30390	1	0	1	1
A30392	1	0	0	0
A30394	1	1	1	0
A30396	0	1	1	1
A30398	0	1	0	1
A30400	0	0	0	1
D01011	0	1	1	0
D01012	0	0	1	1
D01013	1	0	1	1
D01014	1	0	1	0
D01015	1	0	1	1
D01016	0	1	1	1
D01017	0	0	1	1
D01026	0	1	1	1
D01027	0	0	1	1
D01028	1	0	1	1
D01029	1	1	1	1
D01030	1	1	0	0
D01031	0	1	1	1
D01032	1	1	0	0
D01033	1	0	1	1
D01034	1	1	1	0
D01035	1	0	1	1
D01036	0	1	1	1
D01037	0	0	1	1
D01038	1	0	0	1
D01039	0	0	1	1
D01040	0	1	1	1
D01041	0	1	1	0
D01042	0	1	1	0
D01051	0	1	1	1
D01052	0	0	1	0
D01053	1	1	1	0
D01054	1	0	1	0
D01055	1	1	1	0
D01056	1	1	0	1
D01057	1	1	0	1
D01058	0	1	1	1
D01059	1	0	1	0
D01060	1	0	0	1
D01061	1	1	0	1
D01076	0	0	1	1
D01077	1	0	0	0
D01078	0	0	1	1
D01079	0	0	0	1
D01080	1	0	1	1
D01081	1	1	0	1
D01082	1	0	0	1
D01083	0	0	0	1
D01084	0	1	1	1
D01085	1	1	1	1
D01093	0	1	0	0
D01094	0	1	0	0
D01095	0	1	0	1
D01096	1	1	0	1
D01097	0	1	1	1
D01102	0	1	0	0
D01103	1	1	0	0
D01104	1	1	0	1
D01105	0	1	1	1
D01106	1	1	0	1
D01107	1	1	1	1
D01108	1	1	0	1
D01109	0	1	0	0
D01110	1	1	0	1
D01111	1	1	1	0
D01112	1	1	1	0
D01113	0	1	1	1
D01114	0	1	1	1
D01115	0	0	1	1
D01116	0	1	1	1
D01124	1	0	1	0
D01125	1	0	0	0
D01126	1	0	1	1
D01127	1	0	1	1
D01128	0	1	1	0
D01139	0	0	1	1
D01140	1	1	1	1
D01141	0	1	0	1
D02013	1	1	1	1
